timestamp,msg_id,rpm,cht,egt,oil_pressure,oil_temp,fuel_flow,vibration_amplitude,vibration_freq,throttle_cmd,active_faults
0.0,ENG_TELEM_00,2972.3990192972647,163.15352183602738,521.3197497374547,48.43963760425082,143.18445913597327,21.444635098854,0.2042610057648615,49.53998365495441,45.0,healthy
0.1,ENG_TELEM_01,2990.434613488722,160.12885107990746,527.6915026302808,48.11325106153972,140.26256832372655,20.770270312669638,0.21243960112798205,49.8405768914787,45.1199680025599,healthy
0.2,ENG_TELEM_02,3043.0934898125975,161.9803674712267,528.8468535467897,48.25859799599719,142.25895888609173,21.329700076705958,0.22438567061412815,50.718224830209955,45.23974408190752,healthy
0.30000000000000004,ENG_TELEM_03,3002.5639019409737,162.26486120545974,527.8853785674718,48.222151932945486,142.68969019757472,21.488524035807174,0.17946790545227653,50.04273169901623,45.35913662186676,healthy
0.4,ENG_TELEM_04,3013.1186645410457,161.64016688125093,527.9777774320418,48.87939556871846,141.62493600882428,21.39617192911044,0.21010467436858396,50.21864440901743,45.47795461984274,healthy
0.5,ENG_TELEM_05,3041.0960027555275,164.68173282818617,524.5733536193596,48.20234060031585,144.97222188197193,21.2780205025531,0.20947442789249174,50.684933379258794,45.59600799238518,healthy
0.6000000000000001,ENG_TELEM_06,2998.9881249226682,161.82913479901939,526.4922577596185,48.12379457906102,143.40217082974408,21.296695926288134,0.22958414257538112,49.9831354153778,45.7131078792814,healthy
0.7000000000000001,ENG_TELEM_07,3060.6894422982004,163.4840576351523,530.1971557019431,48.93642205079737,143.54319377681233,21.182815540857007,0.2229710687766896,51.01149070497001,45.82906694569234,healthy
0.8,ENG_TELEM_08,3098.9111212029725,163.53852298470602,527.9912109312043,48.79180885170059,143.59417027560409,21.163030567602473,0.2385218803231148,51.64851868671621,45.94369968184835,healthy
0.9,ENG_TELEM_09,3062.9493044093506,162.78141973356696,526.293414933668,48.62217662205112,143.40478249281617,21.05854155251805,0.2331361840412377,51.049155073489175,46.05682269982527,healthy
1.0,ENG_TELEM_10,3045.4622603494063,161.32379682711021,527.0440788714124,49.098790746757196,140.1165237166484,21.39239219896359,0.20149459938510536,50.757704339156774,46.16825502692595,healthy
1.1,ENG_TELEM_11,3075.7525305679014,162.90139257797074,534.9499116095465,48.51002331720692,142.48216590888075,21.37128299460707,0.19804029431215517,51.26254217613169,46.277818395198,healthy
1.2000000000000002,ENG_TELEM_12,3081.019875898883,165.03287665385568,527.4783329979255,48.970267539905024,143.68172759756573,21.19378648085782,0.204048066368516,51.350331264981385,46.38533752662445,healthy
1.3,ENG_TELEM_13,3083.485849249542,161.4007151385453,524.6174504230959,48.628004413129304,140.67143337869325,21.436441422112885,0.21490621125250414,51.3914308208257,46.49064041353121,healthy
1.4000000000000001,ENG_TELEM_14,3089.2610494153155,163.89198965250114,527.8919397023508,49.087109857822675,143.92978143217724,21.452035665346294,0.252251656357632,51.48768415692192,46.59355859376265,healthy
1.5,ENG_TELEM_15,3098.4345399010276,161.91239665853237,527.9181663408509,48.866474891964515,140.98997873318325,21.688261473107627,0.24230652657813412,51.640575665017124,46.693927420185105,healthy
1.6,ENG_TELEM_16,3099.026916480393,165.82605236342695,531.0053775892428,49.299282760179025,146.27323004202978,21.779504820812118,0.20491834617370855,51.65044860800655,46.79158632408718,healthy
1.7000000000000002,ENG_TELEM_17,3106.4428131767845,163.87995711715448,528.5408351941935,49.463204800909665,144.60554068485933,21.611589992730053,0.19718545164908674,51.77404688627974,46.886379072055405,healthy
1.8,ENG_TELEM_18,3104.21273748574,165.16144475502847,527.558807996349,49.372222527298064,146.0905639974905,21.538034985716752,0.24832982483801835,51.736878958095666,46.97815401591442,healthy
1.9000000000000001,ENG_TELEM_19,3112.0674820650984,163.5926517132365,529.3823628033869,49.0809599501906,143.54234863437028,21.710964224210343,0.21753396640819314,51.86779136775164,47.066764335331655,healthy
2.0,ENG_TELEM_20,3109.949091083642,163.13200271944183,527.2803354908726,49.039462329320024,143.35324174193516,21.938465160705217,0.21932117238994286,51.832484851394035,47.15206827269857,healthy
2.1,ENG_TELEM_21,3123.0753301749264,167.5923176810024,533.7274198356068,49.77175558755097,147.38951076121356,21.72251972263625,0.22230294983677523,52.05125550291544,47.23392935991258,healthy
2.2,ENG_TELEM_22,3120.2488580320864,162.16294438530505,527.155604246777,49.04833157229755,141.4772830085582,21.70172097507774,0.17860536051839204,52.00414763386811,47.31221663669691,healthy
2.3000000000000003,ENG_TELEM_23,3137.9692035519183,164.22828538731923,531.9174410958296,49.57753740206249,145.1531714644192,21.643037269370105,0.19074547866683733,52.29948672586531,47.386804860109095,healthy
2.4000000000000004,ENG_TELEM_24,3143.879182112799,162.9097356006883,531.1143912196173,49.204053170183975,142.61310498413857,21.884954385259057,0.23919722013805003,52.39798636854665,47.457574704902996,healthy
2.5,ENG_TELEM_25,3143.230247546085,164.74094982730858,535.416961923878,49.38566212907668,143.8305064283652,21.621341727414737,0.22417830955037926,52.38717079243475,47.52441295442369,healthy
2.6,ENG_TELEM_26,3144.111128444972,162.37785323059845,533.538865756791,49.514877758492005,144.14010765636763,22.011742219247,0.22205681668246538,52.40185214074953,47.587212681730016,healthy
2.7,ENG_TELEM_27,3134.772682216477,164.3671091077918,534.2918178185815,49.713200571253665,145.75363961956225,22.172821160763277,0.19430419331753213,52.246211370274615,47.645873420654844,healthy
2.8000000000000003,ENG_TELEM_28,3156.5177414286236,165.925240651058,528.2823227888704,49.12256077508659,146.6590647946958,22.12057232222523,0.1904552596630794,52.608629023810394,47.70030132652951,healthy
2.9000000000000004,ENG_TELEM_29,3187.2136925923924,165.25649550679628,533.0767524490799,49.67329320201862,145.50545254907672,21.718344667140318,0.2175563785585796,53.120228209873204,47.7504093263153,healthy
