timestamp,rpm,throttle,oil_pressure,oil_temp,cht,egt,manifold_pressure,vibration,fuel_flow,ambient_temp,altitude,mission_phase,residual_rpm,residual_oil_pressure,residual_oil_temp,residual_cht,residual_egt,residual_manifold_pressure,residual_vibration,residual_fuel_flow,health_index,baseline_rul,fault_type,fault_active,fault_severity,fault_start_time,fault_end_time
0,3597.3966858634863,9.37536082480042,46.40536535253036,82.0,165.0,610.0,21.17025798420938,0.16835552765030734,8.538379330013296,24.922907705285983,0.0,idle,0.43231577222838663,-0.1960022699470249,-0.06319651900357595,0.17323262108719129,-0.18713657313981097,0.048947393198746636,0.015949215410410448,-0.06009722591363358,1.0,200.0,healthy,0,0,0,0
1,3610.5434551094227,9.311815576276397,47.87545655231337,82.12942025871772,164.10366855459236,613.198507121596,21.08281736555955,0.157134797300126,8.496114651667114,25.136057134176607,0.0,idle,-0.817206276205444,-0.1892255414337331,0.02206389099210844,-0.18022005399893531,-0.22884907487710565,-0.05937215547573591,0.0029913820855376116,-0.04738820840078984,1.0,199.99972222222223,healthy,0,0,0,0
2,3608.10589186424,9.078309031186032,47.18575615641058,82.26535263836371,164.20898654699468,612.2778402340809,21.077547402934496,0.18188428086925296,8.424774341796253,24.912706197439885,0.0,idle,0.29261981814980526,-0.16489979834679036,0.01010145247872669,0.07461770170089771,2.572968229158508,-0.0188645596117047,-0.020986522880611497,-0.030147716458781944,1.0,199.99944444444444,healthy,0,0,0,0
3,3577.8725325273867,9.74054623524534,46.693319586050755,82.06323250682786,164.4739897868309,611.4755269491501,20.99127969135617,0.16966102115714712,8.459394493926082,24.94070075369348,0.0,idle,-0.3081517557819794,-0.1847448714475356,-0.07027894233592281,0.3040330206719067,2.292916537242773,0.026303798296129256,0.016888035970039232,0.0006280700820625069,1.0,199.99916666666667,healthy,0,0,0,0
4,3599.0919689991256,10.4203338350711,46.78684771168051,82.20899226819637,165.4346468952726,611.89282215103,20.902754043413257,0.14832955050110025,8.603216048849067,25.09684774258475,0.0,idle,-0.24850074832607616,-0.10459525701404855,0.04699713423062637,-0.2761214366828392,-0.04534041356625464,0.004083342667692881,0.010355488959296088,-0.06192982805207893,1.0,199.9988888888889,healthy,0,0,0,0
5,3583.0797767562817,9.952159156222143,46.6918752596599,82.29668743379418,164.5516575734065,613.3245535917127,20.9334955639329,0.1907278182114249,8.565958492578252,25.07318196453495,0.0,idle,0.2515063137415434,0.35562777853944205,0.17332654128896569,-0.1408188944216768,-0.9380860319448625,-0.031016946454558394,0.004891478129218581,0.07951232671154489,1.0,199.9986111111111,healthy,0,0,0,0
6,3598.0990165018693,9.662871083593279,47.12758744126635,82.27194083335094,164.2818388608575,619.3064963963741,20.900036985388308,0.16603872246057513,8.323469791266959,25.274472763869465,0.0,idle,-0.07864750893846016,0.20174702757916263,-0.004825255544388038,-0.09793685222029032,-1.421745922150511,-0.01336627447776748,-0.00779352272610391,-0.016048534523568272,1.0,199.99833333333333,healthy,0,0,0,0
7,3607.450517008632,9.732514501698915,47.452951251611616,82.0456819415362,163.80379128219894,618.1694390296867,21.160036501915954,0.1874749251497062,8.621936220472987,24.831903879409644,0.0,idle,-1.7600536820306325,-0.14088168803704443,0.049477400425139095,-0.024085522182363383,-1.7858475374008569,0.023481833312600175,-0.004095091573238246,0.09573377010515546,1.0,199.99805555555557,healthy,0,0,0,0
8,3585.7871962387944,10.851835319504614,45.66058219161631,81.78779750426172,164.0012686677612,615.4420557614835,21.13226259051424,0.1588269900329384,8.48732042249654,24.877251687915635,0.0,idle,-0.08389984154201346,0.3284850311467873,-0.10094886266499614,-0.23243358732252195,0.8100757523062402,-0.012445719241264967,0.005026228710075781,-0.042337168703956235,1.0,199.99777777777777,healthy,0,0,0,0
9,3616.5569941759027,10.182273361818554,47.72699975129664,81.66498397181887,163.65032353499296,615.2895887502698,20.966992897675205,0.16839544548929458,8.398389810106329,24.84070848143974,0.0,idle,0.055035672106090706,-0.31717387464799796,-0.07642657838256667,-0.34283641397253856,-0.8374272215765657,-0.050690787338791565,0.011531604669279345,0.04166889972973595,1.0,199.9975,healthy,0,0,0,0
10,3711.2027504958983,16.215200204506026,49.20852076555414,81.93297297054032,165.20285033923932,614.2042582579103,21.72729877624711,0.14230789461497018,9.144244397404297,24.634406954764806,0.0,taxi,-1.7397194930986948,-0.03542012758266783,0.0007523767086339473,-0.9530487314668115,-0.6975002767467976,-0.047180477265306525,-0.015462802602011654,0.03899727586261117,1.0,199.99722222222223,healthy,0,0,0,0
11,3683.2947285110617,14.80454385037943,48.56107316995994,81.58888438918741,165.58170306816922,615.0306129283438,21.60031107912452,0.16558684875724633,9.01488581407304,24.99013420612787,0.0,taxi,-0.5672407410507636,0.13328178231581403,-0.05399058365674189,0.24943187509753048,-0.09675961887453707,0.05522845249596721,-0.015388886676307976,-0.06787278736594869,1.0,199.99694444444444,healthy,0,0,0,0
12,3692.1156824057075,14.831324718469002,49.251465204953,81.687641617109,165.07556539020064,615.7071049494126,21.635704558903956,0.15315821065470073,9.042224949278452,25.046262509919117,0.0,taxi,1.0543319680446597,0.06426918906776075,-0.022835006303671603,0.5743181518466931,1.3018327531735097,-0.004363088576621077,0.01997209012033933,-0.10294378435121675,1.0,199.99666666666667,healthy,0,0,0,0
13,3702.459847548015,14.734770515490112,49.142013054083684,81.43675809287276,165.80360809982764,614.9536888203902,21.452412528207237,0.15300693196392975,8.948073969453796,24.676168142697872,0.0,taxi,1.1314746356249206,0.050759240202943014,0.06989207583058377,-0.3635557952383496,0.35348193493891567,-0.05644252925963894,-0.004650338094991694,0.0681970668484328,1.0,199.9963888888889,healthy,0,0,0,0
14,3720.029149492564,13.696886989934097,49.57349121962032,81.5618283640035,165.23356117216545,615.03927102899,21.4780165886865,0.17688768791249296,9.137267917100994,24.652500602908823,0.0,taxi,-0.5485675618325679,0.1450807837648324,0.10393868421803065,-0.10374702422776867,-0.18001184723885055,0.00836171411561353,0.008073753614386538,-0.07845584833257918,1.0,199.9961111111111,healthy,0,0,0,0
15,3677.9827611542414,14.340601985540859,48.8968939489294,81.63756182057188,165.03896411903028,617.4595026918647,21.50328513040186,0.1659383639657763,9.013417285770945,24.721740829531527,0.0,taxi,0.3922276007685403,-0.4507110279145674,0.06698713333451542,-0.941366859968837,-0.7258695209423254,0.04739410759220664,-0.015144762408083465,-0.009222150213692316,1.0,199.99583333333334,healthy,0,0,0,0
16,3708.2219078401217,14.097869165967474,49.37817139132904,81.27098376397817,165.22482719583687,617.8507019450291,21.584928927570505,0.15975508584730033,9.000575990482098,25.205050703579836,0.0,taxi,0.5861284350561052,-0.2738333553017264,-0.01979038140868028,-0.2232630168153335,0.932935214992303,-0.049826392341673215,0.0007614350554412524,-0.03455676045747862,1.0,199.99555555555557,healthy,0,0,0,0
17,3697.9888895756776,14.606780814616632,49.34986865439363,81.34211984703396,164.666562859971,618.4517444426816,21.481734998340464,0.17456325089012265,8.954425580351412,25.132266023490516,0.0,taxi,0.863717705236711,0.09271493178243558,-0.028795171456660735,0.46530045218519883,-1.6309097503939323,-0.041979296327564475,0.012888519942147729,-0.04342971068211218,1.0,199.99527777777777,healthy,0,0,0,0
