timestamp,rpm,throttle,oil_pressure,oil_temp,cht,egt,manifold_pressure,vibration,fuel_flow,ambient_temp,altitude,mission_phase,residual_rpm,residual_oil_pressure,residual_oil_temp,residual_cht,residual_egt,residual_manifold_pressure,residual_vibration,residual_fuel_flow,health_index,baseline_rul,fault_type,fault_active,fault_severity,fault_start_time,fault_end_time
0,3591.398468385015,9.632063129022205,46.53636124157849,82.0,165.0,610.0,21.03063886572997,0.15961385562755692,8.407671759096873,25.047690625039678,0.0,idle,0.22111872347939987,-0.1679978721231813,-0.012453543687684046,0.3132196892562845,-0.25890128055477146,0.0761979948316742,-0.00556156003619575,0.021170036367959503,1.0,200.0,healthy,0,0,0,0
1,3586.408508214973,9.839337823659255,46.52083654141015,81.94298885124466,164.8499049408059,607.2569233954644,21.064929489560342,0.13603387494262073,8.523346490161765,25.309314132175967,0.0,idle,-0.38701807384195364,-0.014618735677896398,-0.01914889048488248,0.020954726805588814,-1.4128530384364106,-0.03646421381553944,-0.001556333198576194,0.1081788889069561,1.0,199.99972222222223,healthy,0,0,0,0
2,3588.2450000287995,9.972191741958678,47.31878623658072,81.7754309693761,165.3025634677811,609.1932300292311,20.87078689784968,0.17163307569001954,8.444356681041468,25.123430929058944,0.0,idle,-0.3800596452898555,-0.04933580992405604,-0.011856802029830726,-0.16257061086986427,-1.3558489925425046,-0.010280917132825317,0.002896141153043945,-0.005569136785962967,1.0,199.99944444444444,healthy,0,0,0,0
3,3602.8702599340463,9.388614797016995,47.3710065442605,81.72899019319938,164.73602708541017,614.2204027944159,21.050939967115013,0.15849886933565177,8.543805466464127,25.120730574089105,0.0,idle,-1.3272916332857927,0.0916621557769246,0.13443358949633644,-0.41637616822493656,-1.1086181478401635,-0.033718590634343966,-0.016882278024974353,-0.008430156652470992,1.0,199.99916666666667,healthy,0,0,0,0
4,3599.5375180043784,10.526874450103696,46.96240545942797,81.28403183758392,164.58786466230094,615.1882066044636,21.14757980565066,0.2029054212044237,8.619997536164655,25.019141246755446,0.0,idle,2.2441649657930363,0.6850867435789292,-0.030037943707562877,0.23824040872092433,-1.4487521574801603,-0.028703206348508647,-0.006509514192448662,0.04859387936613879,1.0,199.9988888888889,healthy,0,0,0,0
5,3587.6419152398767,9.924651590754054,46.01982852718624,81.20442080847496,164.31685547612756,616.8557414452488,21.120223490883667,0.1674020685447597,8.425203481699223,24.64907944153451,0.0,idle,-0.4756526034583536,-0.42965691959730457,-0.0407908216999051,-0.40290588332579524,0.38526217284715303,-0.030746986435930025,0.0018178643039905998,-0.04253386240123653,1.0,199.9986111111111,healthy,0,0,0,0
6,3599.7329441144357,9.446914632904447,47.419984643287066,81.12441468337538,164.31945723829378,617.4366082142992,20.844771924411397,0.1606342041890941,8.44860952971678,24.760591296071343,0.0,idle,-0.16293435234019352,0.32236316918885216,0.07666844534092958,-0.4785901576229957,-1.4009965117360763,0.026149958663911305,-0.013322234991411065,0.066319342351982,1.0,199.99833333333333,healthy,0,0,0,0
7,3581.4141664881436,9.495918985435221,47.24728622930081,81.0278778304579,163.74517597903932,616.377481582312,20.929362578737823,0.16484573240136746,8.58264272860445,25.060228598578938,0.0,idle,-0.19675379452518893,0.03156607632327222,0.1427768592476897,0.522184958345062,-2.0148824803579575,0.043477419007892315,-0.006626062879872473,0.09077660515798143,1.0,199.99805555555557,healthy,0,0,0,0
8,3588.543785235211,9.888361913183068,47.17628995239702,80.98639358060366,164.04172357177515,615.9123627412912,21.033285291696163,0.1444337151012203,8.547163973720766,25.06399142619683,0.0,idle,-1.332860336836116,-0.15757432848701122,-0.15899835938047552,0.09501297814816609,-0.9876535618039848,-0.016546198708599743,-0.003685969352159517,0.044048905909795585,1.0,199.99777777777777,healthy,0,0,0,0
9,3604.1329568394835,9.309712486125676,47.50351069194607,81.19493486660802,164.11244798153493,612.7361162240765,20.809983780440252,0.13589513317616583,8.529236183623023,24.910322645612887,0.0,idle,-0.8291588314009859,-0.10556748975590968,-0.051351042184116694,-0.06171357412911388,-1.2571103760137985,-0.040692351861970705,-0.011598087095630722,-0.023011483789032904,1.0,199.9975,healthy,0,0,0,0
