timestamp,rpm,throttle,oil_pressure,oil_temp,cht,egt,manifold_pressure,vibration,fuel_flow,ambient_temp,altitude,mission_phase,residual_rpm,residual_oil_pressure,residual_oil_temp,residual_cht,residual_egt,residual_manifold_pressure,residual_vibration,residual_fuel_flow,health_index,baseline_rul,fault_type,fault_active,fault_severity,fault_start_time,fault_end_time
0,3609.258618159721,10.83403414766502,47.83504659604347,82.0,165.0,610.0,21.116521716010283,0.1507289624579723,8.605799677452302,24.815932197250174,0.0,idle,-0.9030989185419762,-0.02600327454447613,-0.2238203491279593,0.2919494642592925,-0.03627721808516422,-0.024246387676346716,-0.011092643577879497,-0.027948738248681174,1.0,200.0,healthy,0,0,0,0
1,3582.877372948711,10.521193286648586,46.68303737864686,81.86148282984546,165.3095990704354,613.999062804599,20.989402775285388,0.17596843499835696,8.51361198859402,24.90711120218584,0.0,idle,0.16271775541089917,-0.5005625731008476,0.0410790990613312,0.21862512188426897,0.04371029631347951,-0.01455262292234156,0.0031429307748337145,0.04985948413218431,1.0,199.99972222222223,healthy,0,0,0,0
2,3594.214326506228,11.714281466934143,47.606003503016424,82.11728207328231,164.99159345348616,615.1746738060928,21.014315306302635,0.1754612788350579,8.479583699434343,24.626566268573725,0.0,idle,-0.5719728619750073,0.31067874240242954,0.07012199793680898,0.30449780315885594,-0.1770629467589786,-0.05319454736998313,0.011766912005099349,0.06738097197073092,1.0,199.99944444444444,healthy,0,0,0,0
3,3587.2005696867936,9.602849977816323,46.8611935477568,81.8726914759459,165.528587557932,612.4000689785818,21.10844497867366,0.1541741955820966,8.555675276253563,24.990319255771013,0.0,idle,-0.06378016466538358,-0.03523702167727288,-0.21726739374001824,-0.476687169515472,-1.9394722211452207,-0.027371574904658705,-8.79660198031417e-05,-0.02392701153743597,1.0,199.99916666666667,healthy,0,0,0,0
4,3606.091509836021,9.820318833015634,46.566921486992285,81.53435828513437,166.00621898007324,611.001204042187,20.846974572106962,0.1612873923782991,8.60386937637013,25.019768677643963,0.0,idle,0.4244470550511111,-0.08588060750626562,-0.022316958576927337,0.06947657884319343,-1.343067858177579,-0.05003795591742234,0.01169369952200535,0.039342988505059254,1.0,199.9988888888889,healthy,0,0,0,0
5,3587.2993433755555,10.28150306773787,46.370733073273385,81.41423998294741,166.9319551873588,612.670632324242,21.00512641066836,0.1584596188282269,8.471516363690029,25.05370819219273,0.0,idle,-0.4905940097536177,0.03124933965451785,-0.04024865522555554,0.08368276440398927,-0.09658174171162652,0.06374897339490054,0.00912503254537568,-0.009320581777547018,1.0,199.9986111111111,healthy,0,0,0,0
6,3607.8948441056114,10.029386463699186,47.004762037096725,81.34361390634504,166.89478928279897,611.3414443876352,20.908884312702483,0.12520976533753547,8.597982506948442,24.469833032764416,0.0,idle,0.5293872384438939,0.1662703831496375,-0.025864547689401763,0.050182198530409935,-0.8908373676719742,-0.028153504276690305,0.00882805233885276,0.015574732149636145,1.0,199.99833333333333,healthy,0,0,0,0
7,3608.3396232755094,9.577851022405211,47.45563263523648,81.31118530282222,167.14691974052712,612.7404068288706,21.0776237310439,0.20025785900869802,8.639192448543213,25.086331809449657,0.0,idle,-0.26450628548399807,-0.05854198700120619,-0.15753979943356897,0.1316953292084209,-0.2988048093998452,0.007964195640042762,0.013037043615710613,9.085657237608152e-05,1.0,199.99805555555557,healthy,0,0,0,0
8,3606.0208713952115,8.362767914664419,47.257587854225044,81.68674362823083,167.55920898248138,615.1170145337504,21.07145097870334,0.1757383613391331,8.482011530779253,24.698885996638825,0.0,idle,-0.12603485488097999,0.18904192403788236,0.08542520390657915,-0.5312392586258564,1.7976272014544434,-0.0654641625736053,0.013153582854556438,0.046154875878552416,1.0,199.99777777777777,healthy,0,0,0,0
9,3608.541010222281,10.082001343349189,47.606193144680105,81.58304421523282,167.55678802535627,615.6639659274326,20.961686993261573,0.16452087157283457,8.369240122568208,24.702809609493073,0.0,idle,0.8266797158950634,-0.27242101416501796,-0.02160163044988697,0.061905801635112986,-2.46167504101123,-0.08333285510018243,0.00034567231191327824,-0.016460845227276102,1.0,199.9975,healthy,0,0,0,0
10,3710.898521638262,15.468066244905483,50.40931255278411,81.61351106353641,167.0156142030057,618.0742604142954,21.712337168536692,0.18894057110509802,9.06465323539865,25.070019470449086,0.0,taxi,0.49594015690966764,0.35000635685698767,0.03844768214210188,0.3608793920354964,-0.544760783779098,0.0226753406947604,0.007404855393347266,-0.041372402189671045,1.0,199.99722222222223,healthy,0,0,0,0
11,3677.4174386070113,14.172458347210227,48.38777350587281,81.6217984959384,166.70827124960667,618.5643206048926,21.452185879992854,0.15378397956190787,8.901671523164238,25.173348277110968,0.0,taxi,-0.2564820708288507,-0.03793235592267696,-0.06156776313602638,-0.11875166095351175,0.38887908746994426,-0.1360803762964154,0.01370591058269956,0.10054101898154154,1.0,199.99694444444444,healthy,0,0,0,0
12,3685.3963600247025,14.91205669327824,48.99897588341412,81.61674460634308,166.79578983850374,615.2580077312003,21.6239495228639,0.14968690288174819,8.973006279611814,25.122451464565298,0.0,taxi,0.43900811176099735,-0.1661835178978284,-0.06877473007770733,-0.07548977616582353,1.0567275160432343,0.050036053205626964,-0.01361737686907403,-0.0718883821550671,1.0,199.99666666666667,healthy,0,0,0,0
13,3712.525418904013,14.523383738897818,48.05682009959971,81.59161211349404,166.79379973418085,616.0894807907049,21.458960661052625,0.1992846407612726,8.91733813503574,25.2892363852569,0.0,taxi,-0.6945922227398017,-0.04084896581331372,-0.0430897226130943,-0.3424211795119285,1.9039331635233192,0.04986236116987141,-0.0027571784363909875,0.004017008443345144,1.0,199.9963888888889,healthy,0,0,0,0
