timestamp_ms,msg_id,rpm,cht_c,egt_c,oil_pressure_kpa,oil_temp_c,fuel_flow_lph,vibration_g,throttle_pct,altitude_m,ambient_temp_c
1788607241271,ENG_TELEM_00,3526.5249056124694,141.7147024709093,553.8542322133295,362.6969561692976,121.84169631991153,25.066512717858025,0.25533012367491187,55.0,4500.0,-5.0
1788607241353,ENG_TELEM_01,3559.0165795273015,145.08705723947233,555.4136983472033,363.51796999117585,125.28644893135925,25.29612661105925,0.24129676027864938,55.732984695917494,4500.0,-4.999166667052469
1788607241454,ENG_TELEM_02,3617.2020312464315,140.95953120135226,563.6027174615742,365.01569604542226,120.34225859286322,25.410096978452074,0.2515297842111038,56.465647880521985,4500.0,-4.998333336419751
1788607241553,ENG_TELEM_03,3666.992851797133,143.8347023165857,566.4479775996715,371.6368573087786,122.79760249650374,25.444368250240625,0.2730958272353412,57.19766818352597,4500.0,-4.997500010416654
1788607241653,ENG_TELEM_04,3687.424426590158,143.57994902211942,567.3964941732329,375.2211763536655,122.80662242863676,25.249792677859812,0.21982497932025516,57.92872451663104,4500.0,-4.99666669135797
1788607241753,ENG_TELEM_05,3740.6261958244495,146.14071646285328,571.0910202175629,376.14028548460874,125.48660996951533,26.39385176567628,0.23948372109955338,58.65849621436787,4500.0,-4.995833381558475
1788607241853,ENG_TELEM_06,3795.4737118346357,150.00091342161105,572.4398035131848,375.977463020103,128.0799071664158,26.617893257881835,0.2121731478320925,59.38666317475065,4500.0,-4.995000083332917
1788607241953,ENG_TELEM_07,3798.089277828197,148.45799577515982,572.8279729339878,375.9009608612243,128.28054228814725,26.3317248546655,0.262319747834749,60.11290599968441,4500.0,-4.994166798996013
1788607242053,ENG_TELEM_08,3859.947964517345,149.78106748776125,575.3741425211352,382.62669520638366,129.7788083396315,27.01591230347351,0.29914525310363355,60.83690613506358,4500.0,-4.993333530862442
1788607242153,ENG_TELEM_09,3873.7606078868926,149.18203802558514,579.6736458440231,382.4079394471392,129.59174359183797,27.137035016831494,0.29058954140498244,61.55834601050036,4500.0,-4.992500281246836
1788607242253,ENG_TELEM_10,3892.742778200824,151.5703088440241,578.2729601732702,381.20757551063053,132.48664624134926,27.225424159342165,0.302670226744252,62.27690917862158,4500.0,-4.991667052463778
1788607242353,ENG_TELEM_11,3933.448439498085,151.92742037625538,587.4866758555127,383.29992858978676,132.4281625917086,27.654438418731118,0.2632356011392906,62.99228045387295,4500.0,-4.99083384682779
1788607242453,ENG_TELEM_12,3975.2141076246894,152.80940630831446,584.724970556746,383.5210670529618,133.0326563686515,27.6641444130987,0.2794254150222486,63.70414605076992,4500.0,-4.990000666653334
1788607242554,ENG_TELEM_13,4017.879829987896,153.64219302445503,587.1649127531946,387.00197404384164,133.94890171854422,27.98359544932062,0.3011691846927701,64.4121937215343,4500.0,-4.989167514254796
1788607242653,ENG_TELEM_14,4024.5308269359125,152.9633907453399,586.8449791633811,387.6607450097478,131.29137801285776,28.27367598678912,0.29335920899705115,65.11611289305651,4500.0,-4.98833439194649
1788607242753,ENG_TELEM_15,4078.069930435387,153.02732897917255,589.6848916771469,390.63503569137947,135.2888660093713,28.728741192681333,0.329743151488539,65.81559480312316,4500.0,-4.987501302042644
1788607242853,ENG_TELEM_16,4104.066620498487,153.9639453182648,597.9276496906353,392.7708530986097,133.48412473941752,28.666680360164957,0.2819639838265168,66.51033263585042,4500.0,-4.986668246857395
1788607242953,ENG_TELEM_17,4162.547401212828,155.86260522676335,594.2020879479068,396.41876500437706,135.82081407691106,29.293646933191887,0.2960157382901011,67.20002165626353,4500.0,-4.985835228704785
1788607243053,ENG_TELEM_18,4194.180897188584,157.9354661363785,595.3513218700692,394.4768847762023,138.461925682432,29.560687447849784,0.33163746801297594,67.88435934396372,4500.0,-4.985002249898752
1788607243153,ENG_TELEM_19,4212.092383385415,157.2187420775478,600.01517917962,394.5743691138583,137.7813320953985,29.26845446240621,0.2983025615841295,68.56304552582361,4500.0,-4.984169312753127
1788607243253,ENG_TELEM_20,4255.576347758713,156.53122316187472,603.6146191687695,401.75331800034684,135.74450153213382,29.994928572430673,0.32444706827307435,69.235782507653,4500.0,-4.983336419581623
1788607243354,ENG_TELEM_21,4286.031691644435,159.26706879505065,607.0882157941661,403.4590981631949,139.7300492796458,29.79951977734249,0.29862709543947896,69.90227520477754,4500.0,-4.982503572697832
1788607243453,ENG_TELEM_22,4314.5962193963915,159.71879948437854,601.4936406811516,400.84290146675545,141.00840163751664,30.684813272282028,0.3237027207145712,70.56223127147246,4500.0,-4.981670774415217
1788607243553,ENG_TELEM_23,4340.660861693071,160.71819684498712,610.052622451602,405.49964185618904,140.09780036007373,30.357646634074985,0.33029879660170414,71.21536122919517,4500.0,-4.980838027047104
1788607243654,ENG_TELEM_24,4376.060704903149,161.11713820130697,611.1746607162379,407.158689040241,141.37882145363014,30.03260705455573,0.30773905955411407,71.86137859356003,4500.0,-4.980005332906683
1788607243753,ENG_TELEM_25,4423.5913352331545,160.5372071994474,615.2868835521859,410.75140930651514,141.0249774234061,29.98348108573359,0.33397291658922307,72.5,4500.0,-4.979172694306991
1788607243853,ENG_TELEM_26,4454.448534940645,162.4239106918555,615.6740875318654,413.19948112572854,143.45681966347973,30.80868728775493,0.36790008249426037,73.13094532805955,4500.0,-4.978340113560911
1788607243954,ENG_TELEM_27,4509.804560002941,165.22506750204772,618.3771529963242,412.4002594032289,145.17987041870097,30.777622870271273,0.3478672226080365,73.75393782426488,4500.0,-4.97750759298117
1788607244053,ENG_TELEM_28,4512.448998644594,162.7977062340725,618.2873538829028,415.2649266925082,142.52007863650002,30.890470180637568,0.35032170920896477,74.36870422351704,4500.0,-4.976675134880322
1788607244153,ENG_TELEM_29,4550.9025074040765,165.18927570122142,619.4432916446725,412.98404816644216,145.07180943259578,31.120612719402555,0.3234671234316983,74.97497486895512,4500.0,-4.975842741570752
1788607244253,ENG_TELEM_30,4594.0546221509985,168.3013478836025,625.9006607096879,418.9874327212523,147.52576475158816,32.17517909862021,0.3417593304642322,75.57248383023656,4500.0,-4.975010415364661
1788607244354,ENG_TELEM_31,4634.429973398484,163.430008015671,627.1612286640645,422.55618009423125,143.95410640490937,32.459447944836654,0.3460627320895795,76.16096902018312,4500.0,-4.974178158574067
1788607244453,ENG_TELEM_32,4636.5392953742785,164.97629936893063,625.385595821601,417.41455957001006,143.93302159932625,32.39184729084016,0.3727693694976142,76.74017230974086,4500.0,-4.973345973510794
1788607244553,ENG_TELEM_33,4678.873332416717,166.36215775844454,629.7705634863141,420.40402497038264,148.59003231102622,32.07821143367279,0.3935440935750993,77.30983964120414,4500.0,-4.972513862486466
1788607244653,ENG_TELEM_34,4685.332256888029,164.98065117149469,626.6363660466758,422.8671788985844,146.01383084144814,31.92821888752331,0.3819230427320512,77.86972113965369,4500.0,-4.971681827812502
1788607244753,ENG_TELEM_35,4694.450003484801,168.35250832419723,632.6698880488339,420.9070320340092,149.17946953045885,32.81067727781853,0.33371756713199996,78.41957122256004,4500.0,-4.970849871800111
1788607244853,ENG_TELEM_36,4741.096780007003,168.678467514187,631.1476796486475,423.7293729931901,148.2310108371638,33.13935715463783,0.33322691042460134,78.9591487075041,4500.0,-4.970017996760277
1788607244953,ENG_TELEM_37,4765.6700665339395,170.3154458758667,633.5820650865219,421.8556366778451,151.00500725951892,32.87629349897888,0.4117125608173058,79.48821691796779,4500.0,-4.969186205003768
1788607245053,ENG_TELEM_38,4764.336595867047,170.90056586511932,635.7445862431399,428.18034163470173,152.54959299362073,33.085586109593535,0.39584281103189795,80.00654378714812,4500.0,-4.968354498841114
1788607245153,ENG_TELEM_39,4847.037432593115,170.04607828017782,638.8078548422345,433.9383599188961,150.3407325952872,33.251048072481886,0.3965319509169657,80.5139019597494,4500.0,-4.967522880582608
1788607245253,ENG_TELEM_40,4851.636303581639,170.2939359225202,638.4162810623355,430.412194994299,149.64415710761938,33.24316547995083,0.373846658080852,81.0100688917088,4500.0,-4.966691352538303
1788607245353,ENG_TELEM_41,4861.772893952866,170.89982699708605,638.7227235656253,430.4954126976231,150.2222460580968,34.06386496712945,0.4305956031665885,81.49482694781148,4500.0,-4.965859917017998
1788607245453,ENG_TELEM_42,4916.063481034967,169.16517317813106,647.8699526136812,432.8330152877567,150.09301297358323,34.07547600601137,0.40043271113701323,81.96796349715262,4500.0,-4.965028576331234
1788607245553,ENG_TELEM_43,4915.884937476888,172.43048624507776,647.0621675553704,433.7748716524625,150.87751841202623,33.662771778563595,0.36092462773001255,82.42927100640439,4500.0,-4.964197332787291
1788607245653,ENG_TELEM_44,4934.9456074507225,172.3313952697124,640.6575335816405,436.2937545734224,152.2368912168808,34.08372204620991,0.40583553415820905,82.87854713084687,4500.0,-4.963366188695178
1788607245753,ENG_TELEM_45,4987.0726451359205,172.57990860607137,647.4749908364998,437.0211927106847,152.64769777553832,34.2937679395129,0.4382203658288863,83.31559480312316,4500.0,-4.962535146363629
1788607245853,ENG_TELEM_46,4954.973323539974,172.82237050483974,646.2268089888761,432.9400926019797,152.86160213514438,34.05906221846128,0.43570903680064893,83.74022231967965,4500.0,-4.961704208101094
1788607245954,ENG_TELEM_47,4992.9935592884285,175.50433850585983,648.1951345186668,437.45814966860206,156.1706815443305,35.09828453480307,0.40021452614467207,84.15224342485348,4500.0,-4.960873376215733
1788607246053,ENG_TELEM_48,5025.043696046212,173.2732987242711,649.4488353248937,441.59465128333454,153.7251558545253,34.79000554366867,0.39058018832728286,84.55147739257053,4500.0,-4.960042653015414
1788607246153,ENG_TELEM_49,5046.804895892874,172.54607566556382,650.7677400397392,437.64121981582605,151.82746535388247,35.067730233485335,0.39406230477075027,84.93774910561774,4500.0,-4.959212040807699
1788607246253,ENG_TELEM_50,5076.439822967445,172.47207993680703,654.2139572949536,442.0851707614273,150.8962083798722,34.63007483106759,0.3803339623369405,85.31088913245534,4500.0,-4.958381541899845
1788607246353,ENG_TELEM_51,5099.62464708645,174.99787786327832,654.7676281432264,444.50001558473065,156.60195489537423,34.95295166469057,0.4564941181220688,85.67073380153522,4500.0,-4.957551158598792
1788607246453,ENG_TELEM_52,5089.988650111807,175.6314607339745,653.9025449988458,443.7108350879732,155.26854699128597,34.82746946146153,0.3818296632278794,86.01712527309252,4500.0,-4.95672089321116
1788607246553,ENG_TELEM_53,5118.626257138631,175.79687868698872,657.2490750760717,447.3934982766147,154.77590083007212,35.24036042095009,0.40192955863141705,86.34991160837944,4500.0,-4.955890748043242
1788607246653,ENG_TELEM_54,5134.593044716631,176.66394758006612,658.0162376418148,447.87371229773527,155.83449148654987,35.61538715599411,0.3875736254244555,86.66894683631068,4500.0,-4.955060725400995
1788607246753,ENG_TELEM_55,5131.100868180549,176.6568907645099,654.3710673099849,445.2103688819207,157.3172486771373,35.64518858528749,0.4181496346563627,86.97409101749103,4500.0,-4.954230827590036
1788607246853,ENG_TELEM_56,5186.441947623602,176.22104988095322,660.6087248329587,448.61135976147546,156.6664845999024,35.681877188854784,0.40621881533520204,87.26521030559752,4500.0,-4.95340105691564
1788607246953,ENG_TELEM_57,5187.022696144486,179.74638213730393,661.4002199706517,447.9858301775238,159.74646177190493,35.37885793913422,0.40138833879147406,87.54217700608879,4500.0,-4.952571415682721
1788607247054,ENG_TELEM_58,5158.706720848554,179.10893975858914,660.7381500506576,447.91738902228775,159.25135202756596,35.8145849168972,0.4157466426646447,87.8048696322162,4500.0,-4.95174190619584
1788607247153,ENG_TELEM_59,5218.984205959032,177.7080547786143,666.0797523545095,448.7062696946341,157.41689869966467,36.032764139609384,0.4255692493230063,88.05317295831185,4500.0,-4.950912530759188
1788607247253,ENG_TELEM_60,5212.331049922509,178.78277520056167,665.8950565230059,451.2104660546877,157.29029441177445,36.41751547498387,0.42463973759842855,88.28697807033038,4500.0,-4.950083291676586
1788607247353,ENG_TELEM_61,5238.288192868213,176.32803689905873,665.0706423841439,454.5613199008185,158.02309812918637,36.039213130683315,0.43081304788160824,88.50618241362235,4500.0,-4.949254191251475
1788607247454,ENG_TELEM_62,5265.761427055742,177.37391505950603,666.1562141144673,456.23092392892613,157.51660573000598,35.998489728532746,0.45246622886672655,88.71068983791804,4500.0,-4.948425231786911
1788607247553,ENG_TELEM_63,5261.8204721547945,180.78652037647993,658.1318292888951,453.3284161219393,159.1403025313372,36.4578014165808,0.43911268506761597,88.90041063950208,4500.0,-4.947596415585559
1788607247653,ENG_TELEM_64,5226.9671041313495,180.05498933304008,665.8565682463226,449.82819582921536,159.82670213654546,36.20274863214002,0.4071196111193154,89.07526160056061,4500.0,-4.946767744949685
1788607247753,ENG_TELEM_65,5264.578805008592,177.56785930031154,662.6948525490786,449.54178514302043,158.560268374198,36.110461164333714,0.4414443355918129,89.2351660256832,4500.0,-4.945939222181153
1788607247853,ENG_TELEM_66,5272.283876987495,180.37169841782898,667.2239696063273,451.72666708180606,160.413250292994,36.26678478628323,0.42904508003728975,89.38005377550411,4500.0,-4.945110849581413
1788607247953,ENG_TELEM_67,5255.042591611311,176.11652101811305,664.6328776571264,452.5861796097522,155.24170645096606,36.842050119946826,0.45303329600836106,89.50986129746767,4500.0,-4.944282629451499
1788607248053,ENG_TELEM_68,5292.5957744345515,178.05830658820653,666.875287485627,451.18141011948967,159.51688614471797,36.32658027714026,0.46678501437996983,89.6245316537046,4500.0,-4.943454564092025
1788607248153,ENG_TELEM_69,5257.490723956212,178.53655039685975,666.8664674787282,453.92698933158476,158.83136093973192,36.32387009032021,0.4224435450643185,89.72401454600673,4500.0,-4.942626655803168
1788607248253,ENG_TELEM_70,5264.702273636154,177.7400413221435,669.1310788966999,453.3809879051867,157.28666782880978,36.75443992396571,0.43688000055587733,89.80826633788956,4500.0,-4.941798906884675
1788607248353,ENG_TELEM_71,5272.959065999597,179.57485539074437,669.0897238337146,453.97924897029884,161.66862408169274,36.24230462829633,0.4261351134829422,89.87725007373265,4500.0,-4.940971319635849
1788607248453,ENG_TELEM_72,5331.012139604996,182.15119192729674,664.2636255598339,456.0754717884662,163.36417782558019,36.69452843392323,0.4478981148881356,89.93093549498951,4500.0,-4.94014389635554
1788607248553,ENG_TELEM_73,5312.035013927724,182.22952272712692,667.2162021181913,452.2859646943304,163.34617479965522,36.351309757473174,0.4469988227725234,89.96929905346005,4500.0,-4.939316639342148
1788607248654,ENG_TELEM_74,5300.023683575756,180.75672178226796,671.0225814649503,453.4801924476987,163.1569604814985,36.9309120229421,0.4319605813721522,89.9923239216196,4500.0,-4.938489550893608
1788607248753,ENG_TELEM_75,5322.293511041786,180.26350586704072,671.3240290267389,455.30512352635105,161.14177892041553,36.967226383762245,0.40318766430186986,90.0,4500.0,-4.9376626333073865
1788607248853,ENG_TELEM_76,5290.776659981318,179.82527474505088,663.1498977571566,450.32384675193254,160.38399680057188,36.856648655039166,0.4179065315145555,89.9923239216196,4500.0,-4.936835888880476
1788607248953,ENG_TELEM_77,5284.164770770805,178.66164235794946,668.5463449614361,456.13620614385053,160.06905161694215,36.611280729682036,0.409237828669643,89.96929905346005,4500.0,-4.936009319909391
1788607249054,ENG_TELEM_78,5298.218868397477,180.32493319046327,671.8101313905681,453.3047279708243,159.08661280156613,36.748805199739394,0.4570854219405403,89.93093549498951,4500.0,-4.9351829286901525
1788607249153,ENG_TELEM_79,5290.240501549398,181.64199670798317,668.5356838490549,453.07113957481613,162.7001716299856,36.31480809755349,0.4407888190576575,89.87725007373265,4500.0,-4.934356717518293
1788607249253,ENG_TELEM_80,5271.405245709524,179.72880867129265,665.3945653144542,455.5547153215646,159.04632019370598,36.28672914937615,0.44519466452786843,89.80826633788956,4500.0,-4.933530688688843
1788607249353,ENG_TELEM_81,5293.650909160163,180.0956893961321,665.9757998547832,456.850233085564,160.5006604517676,36.45431091322222,0.4140754229859826,89.72401454600673,4500.0,-4.9327048444963255
1788607249453,ENG_TELEM_82,5277.067526995365,176.7934510340558,664.5068172609591,454.16328182101046,157.44651490054744,36.390835321869034,0.43951828413524424,89.6245316537046,4500.0,-4.931879187234753
1788607249553,ENG_TELEM_83,5261.526214960985,179.53309550938258,663.8614173721061,449.5038475170833,158.13452493861254,36.51573788797933,0.4543285998917931,89.50986129746767,4500.0,-4.9310537191976165
1788607249654,ENG_TELEM_84,5266.597972615063,180.80799302479357,661.8039025600193,453.5330406057248,159.44747151758415,36.523676550865844,0.3878426795883906,89.38005377550411,4500.0,-4.9302284426778815
1788607249753,ENG_TELEM_85,5264.587819370161,179.14762495212477,663.4694663959544,453.2493896585719,158.47590382457054,36.012525770533685,0.4016444981430455,89.2351660256832,4500.0,-4.929403359967984
1788607249853,ENG_TELEM_86,5232.791444403378,178.79483984688966,661.9204413847717,448.42977436025217,158.37656617300124,36.42450805811632,0.4565207183823574,89.07526160056061,4500.0,-4.928578473359819
1788607249954,ENG_TELEM_87,5225.965120832863,178.58896297371226,663.1879927998266,450.206324605627,158.0965654727035,36.12204291104773,0.40228008721745423,88.90041063950208,4500.0,-4.927753785144737
1788607250053,ENG_TELEM_88,5245.849154017451,178.39763009420034,662.4957620304749,451.11109344327826,158.12670790736516,36.01354844647426,0.43002874524358425,88.71068983791804,4500.0,-4.926929297613539
1788607250153,ENG_TELEM_89,5208.190065820028,177.502833670324,663.4233802745454,448.41757370981577,156.65993662853373,36.487787186468886,0.4424483340787646,88.50618241362235,4500.0,-4.926105013056467
1788607250253,ENG_TELEM_90,5222.72071225337,175.59468480325884,658.239639497935,449.0079821504883,155.71746828959044,36.118983637572924,0.4331176819609261,88.28697807033038,4500.0,-4.9252809337632
1788607250353,ENG_TELEM_91,5218.302536913001,177.3952128831958,661.7481615062978,451.3057111098898,156.68134111285966,35.84684357333518,0.3843086478317619,88.05317295831185,4500.0,-4.924457062022848
1788607250454,ENG_TELEM_92,5203.276829470223,178.3900076058209,666.0042505992863,452.5041956596282,156.8612680872327,35.969060414286886,0.3975627689187758,87.8048696322162,4500.0,-4.923633400123941
1788607250553,ENG_TELEM_93,5160.489023378844,177.72627048466055,661.00287886867,450.8263873640972,158.57251170370017,36.186821212998495,0.40992710424430695,87.54217700608879,4500.0,-4.922809950354428
